order_id,customer_id,order_date,total_amount,order_status
13118,1637,2025-05-31,211.4,Completed
13119,1810,2024-01-06,130.04,Completed
13120,267,2023-05-28,40.63,Completed
13121,778,2023-04-01,53.35,Pending
13122,668,2025-01-20,28.24,Completed
13123,54,2023-04-05,297.93,Completed
13124,2822,2025-03-28,261.62,Completed
13125,395,2024-03-04,29.92,Cancelled
13126,512,2024-04-20,26.75,Completed
13127,801,2023-09-11,214.32,Completed
13128,325,2023-01-17,29.84,Completed
13129,96,2023-12-23,142.54,Cancelled
13130,2027,2024-07-05,100.32,Completed
13131,174,2023-01-02,57.78,Completed
13132,344,2023-01-12,266.0,Completed
13133,2253,2025-05-31,165.69,Completed
13134,55,2024-05-17,95.2,Cancelled
13135,1771,2024-11-19,49.61,Completed
13136,710,2023-01-12,31.52,Completed
13137,2274,2023-08-14,136.96,Cancelled
13138,1641,2024-08-28,185.78,Cancelled
13139,1815,2023-02-12,7.55,Completed
13140,1714,2023-04-02,49.46,Completed
13141,2350,2023-11-10,108.54,Completed
13142,220,2025-05-31,87.91,Cancelled
13143,428,2023-06-25,97.99,Completed
13144,141,2025-02-13,156.81,Pending
13145,2503,2023-01-05,161.76,Completed
13146,1968,2023-03-30,153.08,Completed
13147,2193,2023-06-01,11.59,Completed
13148,2574,2024-06-27,144.74,Completed
13149,158,2024-01-17,11.03,Completed
13150,105,2023-05-16,55.58,Pending
13151,2790,2024-01-19,37.13,Completed
13152,2938,2025-05-31,217.14,Completed
13153,1950,2023-10-07,29.3,Pending
13154,289,2024-06-08,117.94,Cancelled
13155,632,2023-07-06,154.16,Completed
13156,1209,2024-07-03,179.57,Completed
13157,1241,2025-05-31,118.65,Completed
13158,1055,2024-01-04,36.09,Completed
13159,279,2023-08-03,56.34,Completed
13160,2996,2024-09-10,68.82,Completed
13161,225,2025-05-31,220.93,Cancelled
13162,1907,2023-02-01,149.6,Completed
13163,1711,2023-11-17,110.58,Completed
13164,84,2023-03-30,105.51,Completed
13165,1592,2023-05-22,81.5,Completed
13166,2140,2024-03-21,130.5,Pending
13167,8,2025-05-31,87.04,Completed
13168,1655,2025-04-24,16.01,Completed
13169,479,2023-05-12,70.07,Completed
13170,108,2023-01-11,111.41,Completed
13171,1295,2024-02-07,90.3,Completed
13172,2285,2023-12-03,99.34,Completed
13173,2015,2023-09-29,228.53,Completed
13174,2577,2023-10-12,20.49,Completed
13175,1628,2024-01-30,26.3,Completed
13176,629,2023-08-11,353.97,Completed
13177,1411,2023-03-24,192.95,Completed
13178,1243,2023-05-13,105.33,Cancelled
13179,1489,2023-01-30,59.0,Completed
13180,1173,2023-01-26,39.65,Completed
13181,1381,2025-05-31,213.44,Completed
13182,2102,2023-03-01,97.3,Completed
13183,1163,2023-02-01,143.19,Completed
13184,1694,2025-02-10,105.85,Completed
13185,1882,2025-05-31,2.38,Completed
13186,2797,2023-04-12,10.45,Completed
13187,427,2024-09-15,68.35,Completed
13188,2546,2023-03-20,466.12,Completed
13189,1316,2024-05-17,66.89,Completed
13190,2394,2024-05-16,116.32,Completed
13191,511,2023-09-05,110.85,Completed
13192,441,2025-05-31,30.22,Completed
13193,1770,2023-02-26,45.82,Completed
13194,1656,2023-10-13,142.6,Completed
13195,922,2024-02-10,73.21,Pending
13196,2027,2024-09-18,55.8,Completed
13197,2770,2023-03-09,29.69,Cancelled
13198,2276,2023-12-04,42.79,Completed
13199,2658,2023-09-25,232.51,Completed
13200,2876,2023-08-26,52.58,Completed
13201,1114,2023-07-16,67.67,Completed
13202,790,2025-05-31,191.21,Completed
13203,396,2023-03-24,21.88,Completed
13204,828,2024-09-07,8.55,Completed
13205,565,2023-07-28,56.3,Completed
13206,2204,2024-04-06,42.77,Completed
13207,792,2025-05-31,59.13,Completed
13208,503,2023-10-14,31.66,Completed
13209,781,2025-02-05,49.04,Completed
13210,334,2023-02-04,31.65,Completed
13211,491,2023-12-23,9.19,Completed
13212,1631,2023-08-01,71.89,Completed
13213,2376,2024-06-13,58.89,Completed
13214,2049,2023-01-17,6.55,Completed
13215,1384,2023-09-19,96.92,Pending
13216,2675,2023-10-28,51.73,Pending
13217,2235,2025-03-31,30.34,Completed
13218,2317,2023-08-02,178.72,Completed
13219,2171,2023-06-20,167.75,Completed
13220,552,2023-08-06,236.57,Completed
13221,1243,2023-09-11,35.34,Pending
13222,1440,2023-05-10,277.6,Pending
13223,1210,2023-01-21,127.1,Completed
13224,2636,2025-05-31,62.95,Completed
13225,336,2024-09-30,47.39,Completed
13226,390,2025-05-31,72.4,Completed
13227,2352,2024-04-23,96.92,Cancelled
13228,2962,2025-05-31,232.03,Completed
13229,2897,2023-09-21,33.19,Completed
13230,1703,2023-07-09,142.57,Pending
13231,1536,2025-05-31,166.93,Completed
13232,1998,2023-03-23,37.66,Completed
13233,1798,2023-04-18,226.04,Pending
13234,972,2024-04-30,117.57,Completed
13235,226,2023-05-10,89.83,Completed
13236,1845,2023-09-06,42.16,Pending
13237,2561,2025-05-31,36.42,Completed
13238,29,2023-05-17,102.31,Cancelled
13239,604,2023-11-11,40.51,Completed
13240,965,2024-08-10,178.02,Completed
13241,981,2023-02-02,110.66,Completed
13242,2663,2023-02-02,12.52,Completed
13243,1013,2024-08-26,44.34,Completed
13244,1659,2025-05-31,190.68,Completed
13245,725,2024-01-30,30.92,Completed
13246,2520,2023-01-18,133.69,Completed
13247,689,2023-09-22,35.49,Completed
13248,2363,2024-07-15,148.65,Completed
13249,909,2024-03-16,113.42,Completed
13250,2605,2023-04-08,182.54,Completed
13251,2990,2023-01-25,90.72,Completed
13252,2327,2025-05-31,131.1,Completed
13253,1312,2023-04-23,161.36,Completed
13254,840,2025-05-31,63.68,Completed
13255,2415,2023-02-24,152.36,Completed
13256,331,2023-02-23,67.97,Completed
13257,397,2024-04-30,166.14,Completed
13258,1845,2023-05-19,130.67,Completed
13259,2836,2025-05-31,52.82,Completed
13260,385,2023-04-30,24.46,Completed
13261,1849,2024-03-06,43.2,Completed
13262,1602,2023-08-18,6.22,Completed
13263,2606,2023-02-11,114.84,Pending
13264,263,2024-06-26,248.6,Completed
13265,2456,2024-11-19,294.48,Completed
13266,944,2025-02-10,131.35,Completed
13267,990,2023-10-24,40.65,Completed
13268,1067,2025-05-31,123.67,Cancelled
13269,1786,2024-12-09,117.6,Completed
13270,847,2023-09-13,226.41,Completed
13271,1060,2023-02-16,93.42,Completed
13272,1482,2023-05-10,26.09,Completed
13273,1543,2024-10-13,93.16,Completed
13274,1562,2025-05-31,15.78,Completed
13275,1387,2024-04-23,62.66,Completed
13276,2923,2023-08-05,327.64,Completed
13277,1145,2023-07-13,92.81,Completed
13278,2545,2023-07-15,122.43,Completed
13279,2206,2023-10-25,77.84,Completed
13280,1281,2024-07-23,199.21,Completed
13281,1599,2023-03-20,213.05,Completed
13282,2319,2023-01-10,161.44,Cancelled
13283,1983,2023-02-05,14.52,Completed
13284,313,2024-04-27,241.61,Completed
13285,1141,2025-04-11,40.25,Completed
13286,1942,2023-08-18,136.75,Completed
13287,2393,2023-07-01,159.26,Completed
13288,1202,2023-01-09,97.51,Completed
13289,2165,2023-01-28,83.76,Pending
13290,1700,2024-09-11,177.71,Completed
13291,1779,2023-02-11,114.33,Cancelled
13292,174,2025-02-15,31.33,Completed
13293,749,2024-10-31,49.83,Completed
13294,2203,2025-01-24,62.59,Completed
13295,1683,2024-05-25,28.77,Pending
13296,2643,2023-01-10,35.1,Completed
13297,1808,2023-09-16,89.57,Completed
13298,1534,2023-03-17,95.44,Completed
13299,2358,2023-07-01,93.77,Completed
13300,2282,2023-12-26,58.67,Completed
13301,2210,2024-08-02,25.15,Completed
13302,2739,2023-04-27,74.41,Completed
13303,292,2023-06-29,106.68,Completed
13304,127,2023-04-14,17.07,Cancelled
13305,2741,2025-05-31,119.23,Cancelled
13306,2650,2025-05-31,80.57,Completed
13307,1118,2024-04-12,16.18,Completed
13308,1951,2025-02-06,72.48,Completed
13309,1113,2024-07-12,56.27,Completed
13310,2436,2025-04-11,258.39,Cancelled
13311,2828,2025-05-31,62.38,Completed
13312,2297,2025-05-31,85.03,Completed
13313,181,2024-01-12,106.15,Cancelled
13314,1085,2025-05-31,116.07,Completed
13315,1171,2023-08-19,297.43,Completed
13316,2744,2023-04-05,177.86,Completed
13317,1801,2023-04-26,113.63,Completed
13318,2329,2023-09-28,128.15,Completed
13319,1590,2023-05-09,222.21,Completed
13320,1136,2023-03-01,150.41,Pending
13321,1711,2023-08-11,102.33,Completed
13322,2345,2024-01-19,12.0,Pending
13323,691,2025-05-31,34.56,Completed
13324,562,2024-03-02,139.36,Completed
13325,2359,2024-10-16,100.86,Completed
13326,2923,2024-05-19,114.48,Completed
13327,390,2023-08-02,35.69,Completed
13328,2054,2023-04-03,171.63,Completed
13329,2751,2023-05-27,57.96,Completed
13330,530,2025-05-31,102.35,Pending
13331,159,2023-03-16,145.84,Completed
13332,1680,2023-02-15,78.85,Completed
13333,952,2025-04-25,130.84,Completed
13334,1219,2023-12-16,34.27,Completed
13335,230,2024-05-20,162.51,Completed
13336,1530,2025-02-08,124.71,Completed
13337,1726,2023-07-03,91.14,Completed
13338,692,2024-09-02,235.45,Completed
13339,133,2024-03-15,104.63,Completed
13340,949,2023-01-12,141.44,Completed
13341,1744,2024-07-15,51.14,Pending
13342,1681,2023-07-05,147.63,Completed
13343,2207,2023-04-13,30.97,Completed
13344,1296,2025-05-31,23.85,Completed
13345,2581,2024-10-08,106.73,Completed
13346,2729,2023-01-11,36.7,Completed
13347,2343,2024-09-20,110.46,Completed
13348,2985,2025-04-16,170.06,Completed
13349,821,2023-07-14,50.79,Completed
13350,1354,2023-06-24,47.83,Completed
13351,1824,2023-08-31,57.32,Completed
13352,2329,2023-10-04,64.56,Completed
13353,1461,2023-07-30,71.75,Completed
13354,1088,2023-11-07,245.26,Cancelled
13355,359,2025-05-31,10.45,Completed
13356,1013,2023-01-15,113.31,Completed
13357,1253,2025-05-31,116.96,Completed
13358,1116,2025-04-14,3.87,Completed
13359,2895,2024-12-04,78.24,Completed
13360,2696,2023-09-21,42.07,Completed
13361,1,2023-02-04,79.59,Completed
13362,2363,2024-02-29,51.79,Completed
13363,1315,2025-05-31,195.35,Completed
13364,1270,2023-09-01,30.54,Completed
13365,1264,2023-02-01,173.7,Completed
13366,2529,2023-01-03,73.51,Completed
13367,2702,2023-02-26,92.92,Completed
13368,1541,2024-02-15,152.26,Completed
13369,848,2025-05-31,65.71,Pending
13370,789,2024-07-02,56.76,Completed
13371,2362,2023-03-17,85.37,Completed
13372,2187,2025-05-24,152.82,Pending
13373,498,2024-04-20,43.31,Completed
13374,2169,2023-06-08,43.74,Completed
13375,2513,2023-11-03,99.17,Completed
13376,2958,2023-08-16,101.18,Completed
13377,1201,2025-05-31,92.76,Completed
13378,2412,2025-05-31,92.69,Completed
13379,1522,2023-02-28,181.67,Completed
13380,161,2023-03-12,80.26,Completed
13381,664,2023-02-07,168.61,Completed
13382,967,2023-07-30,94.82,Completed
13383,550,2025-05-31,56.81,Completed
13384,1074,2025-05-31,20.98,Completed
13385,747,2024-02-04,89.98,Completed
13386,2137,2023-10-02,63.94,Completed
13387,893,2023-06-08,49.85,Completed
13388,2769,2023-01-01,227.81,Completed
13389,1249,2023-05-15,172.48,Completed
13390,2434,2023-03-11,55.21,Completed
13391,1191,2023-01-01,96.0,Completed
13392,1738,2025-05-31,39.42,Completed
13393,654,2023-02-08,4.3,Completed
13394,1932,2024-06-27,80.84,Completed
13395,337,2025-05-31,145.37,Completed
13396,590,2023-03-01,159.15,Cancelled
13397,435,2023-05-02,59.03,Completed
13398,1272,2023-04-29,28.21,Completed
13399,1068,2023-02-09,136.66,Completed
13400,487,2025-05-31,273.88,Pending
13401,1832,2025-04-12,23.19,Completed
13402,1501,2023-07-31,117.74,Completed
13403,2157,2024-10-08,154.18,Completed
13404,2748,2023-11-10,18.41,Cancelled
13405,1094,2024-05-15,82.17,Completed
13406,1768,2024-05-29,267.12,Completed
13407,543,2024-10-19,93.88,Completed
13408,805,2025-05-31,88.83,Completed
13409,1993,2024-11-16,32.22,Completed
13410,683,2024-06-24,86.1,Completed
13411,2657,2024-03-04,19.46,Completed
13412,2887,2023-04-14,249.33,Completed
13413,2598,2023-05-27,75.96,Completed
13414,2312,2023-02-04,222.48,Completed
13415,290,2023-05-12,53.23,Completed
13416,145,2023-12-12,117.09,Completed
13417,529,2025-05-31,144.29,Completed
13418,2142,2023-03-01,53.2,Completed
13419,2386,2023-09-15,23.8,Completed
13420,1589,2024-09-04,53.23,Completed
13421,1645,2024-11-26,30.67,Pending
13422,1593,2023-04-04,73.3,Completed
13423,78,2023-03-28,27.7,Completed
13424,1563,2024-02-20,226.38,Completed
13425,1455,2025-05-31,33.81,Completed
13426,99,2024-12-19,64.8,Completed
13427,2694,2023-08-02,131.95,Completed
13428,2857,2024-04-18,124.37,Completed
13429,1339,2023-05-10,87.25,Completed
13430,1870,2023-10-09,96.35,Completed
13431,1213,2023-12-04,214.24,Completed
13432,2353,2024-03-23,100.21,Completed
13433,876,2023-08-14,109.66,Pending
13434,2404,2023-01-15,133.22,Completed
13435,2821,2025-05-31,119.24,Completed
13436,779,2025-05-31,86.97,Completed
13437,2088,2024-05-26,26.14,Completed
13438,476,2023-05-17,51.09,Completed
13439,1138,2024-02-02,85.73,Completed
13440,679,2023-05-23,128.64,Completed
13441,838,2024-06-12,103.38,Completed
13442,532,2023-07-16,68.75,Completed
13443,230,2023-12-26,63.92,Completed
13444,2829,2023-01-27,53.51,Completed
13445,2124,2025-05-31,105.45,Completed
13446,2313,2024-04-23,46.74,Completed
13447,2363,2025-05-31,70.17,Completed
13448,2676,2024-08-24,215.21,Completed
13449,992,2023-12-30,110.02,Completed
13450,1547,2024-08-10,125.93,Completed
13451,1393,2023-10-07,46.77,Completed
13452,2025,2025-05-31,29.63,Completed
13453,82,2024-10-17,40.87,Completed
13454,1661,2023-02-26,110.26,Completed
13455,230,2025-05-31,121.16,Completed
13456,2694,2024-01-13,135.82,Completed
13457,1622,2023-09-21,134.96,Completed
13458,2346,2024-11-23,415.26,Completed
13459,1579,2023-04-25,122.28,Completed
13460,1934,2025-05-31,231.65,Completed
13461,281,2023-03-22,138.21,Pending
13462,2516,2023-06-04,72.09,Completed
13463,530,2025-05-31,110.25,Completed
13464,2456,2024-02-17,196.28,Completed
13465,1727,2025-04-29,79.4,Completed
13466,223,2023-04-08,6.31,Completed
13467,1898,2024-12-18,13.44,Completed
13468,769,2023-03-28,273.67,Completed
13469,2742,2024-08-21,87.65,Cancelled
13470,546,2023-03-15,113.79,Completed
13471,1026,2023-07-05,61.41,Completed
13472,1956,2023-10-12,73.69,Completed
13473,151,2025-05-31,74.42,Completed
13474,1944,2024-08-02,82.67,Completed
13475,1952,2023-05-26,145.18,Completed
13476,1331,2023-09-18,57.16,Cancelled
13477,1838,2023-07-09,11.08,Completed
13478,2666,2025-05-31,105.51,Completed
13479,767,2023-03-26,214.19,Completed
13480,14,2025-05-31,69.99,Completed
13481,1402,2025-02-14,1.73,Completed
13482,2704,2023-03-02,101.71,Completed
13483,2976,2023-05-21,309.54,Completed
13484,2255,2024-06-29,118.12,Pending
13485,2667,2024-06-25,106.01,Completed
13486,2783,2023-04-28,135.62,Completed
13487,780,2024-03-18,62.02,Completed
13488,1411,2024-05-27,33.2,Completed
13489,1099,2023-02-02,80.23,Completed
13490,1067,2023-07-31,191.5,Completed
13491,431,2025-05-31,110.59,Completed
13492,795,2025-05-31,29.14,Pending
13493,2104,2024-04-22,165.43,Completed
13494,208,2024-04-10,91.64,Completed
13495,2787,2025-05-01,81.93,Completed
13496,2152,2023-07-04,29.5,Completed
13497,2512,2023-01-23,22.46,Completed
13498,470,2025-04-05,58.2,Completed
13499,580,2023-06-14,60.27,Completed
13500,250,2024-05-07,20.91,Completed
13501,603,2023-10-23,136.82,Completed
13502,2831,2023-03-10,71.37,Completed
13503,403,2023-08-27,88.73,Completed
13504,2074,2023-05-15,458.76,Completed
13505,2767,2023-01-04,32.12,Completed
13506,2989,2023-11-23,124.5,Cancelled
13507,10,2024-01-01,207.56,Completed
13508,1634,2023-06-10,78.99,Completed
13509,2662,2023-06-03,56.13,Completed
13510,1521,2023-09-18,159.41,Completed
13511,2896,2024-02-28,93.58,Completed
13512,2269,2025-05-31,103.41,Pending
13513,2592,2023-10-14,73.26,Completed
13514,96,2025-05-31,103.49,Completed
13515,1532,2025-05-31,137.02,Completed
13516,780,2024-02-17,43.92,Completed
13517,1712,2023-12-29,326.42,Pending
13518,615,2023-01-28,63.08,Completed
13519,842,2023-04-22,116.58,Pending
13520,1862,2025-05-31,96.19,Completed
13521,2928,2024-08-26,102.26,Completed
13522,2019,2024-04-30,65.05,Completed
13523,131,2024-01-04,248.83,Completed
13524,2146,2024-05-20,54.56,Completed
13525,1467,2024-05-17,74.82,Completed
13526,1060,2023-04-21,10.46,Completed
13527,1773,2024-11-07,51.98,Completed
13528,1539,2023-10-03,82.26,Completed
13529,1995,2024-06-16,51.13,Completed
13530,1667,2023-07-08,483.09,Completed
13531,1244,2024-01-15,127.35,Completed
13532,2742,2024-08-08,48.95,Completed
13533,28,2024-02-21,166.0,Completed
13534,2953,2024-03-17,150.69,Completed
13535,1562,2023-04-01,137.9,Completed
13536,2717,2023-11-07,25.89,Completed
13537,522,2023-05-22,187.03,Completed
13538,923,2023-07-23,70.93,Completed
13539,109,2024-12-14,126.84,Completed
13540,830,2023-01-22,76.5,Cancelled
13541,2656,2023-05-12,203.2,Completed
13542,658,2024-11-16,30.38,Completed
13543,1205,2025-04-05,54.55,Completed
13544,210,2023-04-16,76.2,Completed
13545,2390,2023-03-21,92.56,Completed
13546,1497,2024-12-08,65.82,Completed
13547,666,2024-07-10,67.64,Completed
13548,773,2023-12-31,129.0,Completed
13549,329,2023-09-27,128.14,Completed
13550,2604,2025-05-31,117.07,Completed
13551,1260,2023-05-25,212.46,Completed
13552,1465,2024-04-04,40.89,Completed
13553,2296,2025-05-31,143.66,Completed
13554,2035,2023-03-25,26.39,Pending
13555,2744,2023-04-05,212.75,Completed
13556,503,2023-02-25,123.13,Completed
13557,2412,2023-05-17,75.98,Completed
13558,489,2024-01-06,119.69,Completed
13559,1427,2023-06-25,256.37,Pending
13560,1600,2023-12-27,15.3,Completed
13561,1835,2023-10-18,75.34,Completed
13562,2860,2023-11-30,52.88,Completed
13563,665,2025-05-31,230.1,Completed
13564,1041,2023-04-13,122.67,Completed
13565,39,2024-05-04,119.56,Pending
13566,2713,2023-10-11,108.43,Completed
13567,2915,2024-05-16,4.26,Completed
13568,2343,2024-02-06,42.67,Completed
13569,39,2024-09-13,78.22,Completed
13570,187,2023-12-03,54.24,Completed
13571,750,2024-06-16,28.9,Completed
13572,962,2024-08-08,111.81,Completed
13573,2832,2023-03-28,87.39,Pending
13574,2357,2025-05-31,35.76,Completed
13575,2410,2024-07-22,88.8,Completed
13576,462,2023-02-14,261.96,Completed
13577,669,2025-05-18,30.32,Completed
13578,1255,2023-04-04,89.5,Cancelled
13579,2754,2024-01-24,134.39,Completed
13580,1274,2023-06-15,72.45,Completed
13581,778,2024-01-13,55.71,Completed
13582,2050,2025-05-31,103.5,Completed
13583,653,2025-05-31,145.6,Completed
13584,182,2024-11-10,114.01,Completed
13585,2050,2025-01-12,28.04,Completed
13586,1294,2023-11-09,103.59,Completed
13587,977,2025-05-31,105.87,Completed
13588,2355,2023-10-05,110.96,Completed
13589,2924,2023-04-13,17.64,Completed
13590,2097,2025-05-31,154.81,Completed
13591,1446,2023-09-29,66.98,Completed
13592,1309,2024-02-09,216.38,Completed
13593,1903,2024-03-09,23.06,Completed
13594,380,2023-02-07,185.48,Pending
13595,1856,2023-07-12,117.76,Pending
13596,791,2023-07-15,106.62,Completed
13597,2839,2024-07-09,215.26,Completed
13598,504,2024-05-13,86.52,Completed
13599,784,2025-05-31,109.38,Pending
13600,556,2024-08-01,87.12,Pending
13601,572,2023-04-21,193.36,Pending
13602,1223,2023-07-06,18.17,Completed
13603,109,2023-03-22,153.48,Completed
13604,65,2025-05-22,34.13,Completed
13605,1939,2025-04-03,210.32,Completed
13606,1122,2025-05-31,373.66,Completed
13607,2316,2024-04-19,105.19,Completed
13608,1433,2023-05-18,41.9,Completed
13609,2135,2025-05-31,155.08,Completed
13610,1625,2023-05-21,109.43,Completed
13611,2498,2023-08-02,102.64,Cancelled
13612,2977,2023-01-10,49.95,Completed
13613,741,2024-01-16,134.43,Completed
13614,471,2023-09-09,157.64,Completed
13615,1666,2024-04-04,128.98,Completed
13616,765,2025-05-31,28.65,Completed
13617,110,2023-01-26,72.43,Completed
13618,294,2023-02-12,88.47,Pending
13619,2263,2024-01-01,100.73,Completed
13620,1336,2025-05-31,59.3,Completed
13621,1228,2023-05-30,15.3,Pending
13622,1452,2023-12-05,72.41,Completed
13623,960,2023-04-11,40.18,Completed
13624,1560,2023-11-29,12.81,Completed
13625,1117,2023-03-31,171.11,Completed
13626,681,2023-03-27,271.84,Pending
13627,1052,2023-07-02,67.03,Completed
13628,1423,2025-05-31,249.76,Pending
13629,266,2024-04-19,76.78,Completed
13630,896,2023-07-24,51.0,Completed
13631,285,2024-03-24,18.82,Completed
13632,1951,2023-04-09,38.96,Completed
13633,599,2024-03-22,85.69,Completed
13634,2962,2025-05-31,277.23,Completed
13635,1543,2025-05-31,114.11,Completed
13636,667,2024-01-24,65.82,Cancelled
13637,1929,2025-05-31,84.85,Completed
13638,2068,2023-08-04,119.33,Completed
