customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
1710,144,10,848.8399999999999,4,4,5,445,Champions
1711,10,14,1212.73,5,4,5,545,Champions
1712,1,12,988.38,5,4,5,545,Champions
1713,614,7,776.47,3,3,4,334,Loyal Customers
1714,1,8,771.19,5,3,4,534,Loyal Customers
1715,1,12,1251.0900000000001,5,4,5,545,Champions
1716,1,10,702.75,5,4,4,544,Champions
1717,1,9,806.49,5,3,5,535,Loyal Customers
1718,1,11,1242.29,5,4,5,545,Champions
1719,346,8,944.04,4,3,5,435,Loyal Customers
1720,1,6,865.64,5,3,5,535,Loyal Customers
1721,1,14,1214.85,5,4,5,545,Champions
1722,1,14,1408.11,5,4,5,545,Champions
1723,1,9,918.51,5,3,5,535,Loyal Customers
1724,183,16,2266.27,4,4,5,445,Champions
1725,1,13,1274.6399999999999,5,4,5,545,Champions
1726,1,16,1328.46,5,4,5,545,Champions
1727,1,13,1167.16,5,4,5,545,Champions
1728,1,8,489.54,5,3,4,534,Loyal Customers
1729,1,8,903.5,5,3,5,535,Loyal Customers
1730,1,14,962.65,5,4,5,545,Champions
1731,7,9,714.35,5,3,4,534,Loyal Customers
1732,1,9,1365.71,5,3,5,535,Loyal Customers
1733,1,8,379.32,5,3,4,534,Loyal Customers
1734,1,14,1091.45,5,4,5,545,Champions
1735,1,16,1173.79,5,4,5,545,Champions
1736,1,12,1167.93,5,4,5,545,Champions
1737,1,11,1231.01,5,4,5,545,Champions
1738,1,12,1272.11,5,4,5,545,Champions
1739,1,12,1365.69,5,4,5,545,Champions
1740,1,14,1156.07,5,4,5,545,Champions
1741,1,12,1098.74,5,4,5,545,Champions
1742,1,8,751.26,5,3,4,534,Loyal Customers
1743,1,13,1316.83,5,4,5,545,Champions
1744,1,12,916.05,5,4,5,545,Champions
1745,1,18,1586.17,5,4,5,545,Champions
1746,1,8,665.3,5,3,4,534,Loyal Customers
1747,58,15,1532.28,5,4,5,545,Champions
1748,1,11,1432.9099999999999,5,4,5,545,Champions
1749,1,9,1041.54,5,3,5,535,Loyal Customers
1750,1,13,1260.21,5,4,5,545,Champions
1751,14,17,2315.92,5,4,5,545,Champions
1752,52,9,1320.31,5,3,5,535,Loyal Customers
1753,1,12,1349.95,5,4,5,545,Champions
1754,13,12,1371.8899999999999,5,4,5,545,Champions
1755,1,11,782.25,5,4,4,544,Champions
1756,1,13,1154.91,5,4,5,545,Champions
1757,1,13,1307.3899999999999,5,4,5,545,Champions
1758,1,12,930.62,5,4,5,545,Champions
1759,39,8,875.4200000000001,5,3,5,535,Loyal Customers
1760,1,18,1868.46,5,4,5,545,Champions
1761,1,14,1449.2,5,4,5,545,Champions
1762,1,8,858.37,5,3,5,535,Loyal Customers
1763,75,14,1241.14,4,4,5,445,Champions
1764,1,11,789.86,5,4,4,544,Champions
1765,1,4,286.5,5,3,4,534,Loyal Customers
1766,1,10,755.04,5,4,4,544,Champions
1767,1,13,938.72,5,4,5,545,Champions
1768,1,9,1223.33,5,3,5,535,Loyal Customers
1769,1,15,1785.74,5,4,5,545,Champions
1770,1,15,1758.65,5,4,5,545,Champions
1771,1,6,855.1,5,3,5,535,Loyal Customers
1772,143,12,839.98,4,4,5,445,Champions
1773,1,15,1225.53,5,4,5,545,Champions
1774,1,15,1200.22,5,4,5,545,Champions
1775,1,12,1294.52,5,4,5,545,Champions
1776,1,14,1048.75,5,4,5,545,Champions
1777,1,8,675.87,5,3,4,534,Loyal Customers
1778,1,9,968.81,5,3,5,535,Loyal Customers
1779,96,21,2631.81,4,4,5,445,Champions
1780,1,7,891.4300000000001,5,3,5,535,Loyal Customers
1781,41,10,1488.49,5,4,5,545,Champions
1782,1,14,1318.94,5,4,5,545,Champions
1783,1,11,973.5699999999999,5,4,5,545,Champions
1784,1,13,1314.03,5,4,5,545,Champions
1785,268,14,1166.4299999999998,4,4,5,445,Champions
1786,1,19,2363.81,5,4,5,545,Champions
1787,1,7,647.15,5,3,4,534,Loyal Customers
1788,1,7,668.74,5,3,4,534,Loyal Customers
1789,1,14,1486.78,5,4,5,545,Champions
1790,1,11,1328.67,5,4,5,545,Champions
1791,1,13,1417.28,5,4,5,545,Champions
1792,1,4,212.56,5,3,3,533,Loyal Customers
1793,1,6,796.9,5,3,5,535,Loyal Customers
1794,1,12,921.47,5,4,5,545,Champions
1795,1,12,1038.44,5,4,5,545,Champions
1796,1,14,1552.35,5,4,5,545,Champions
1797,1,12,1148.2,5,4,5,545,Champions
1798,1,11,1002.96,5,4,5,545,Champions
1799,1,12,804.26,5,4,5,545,Champions
1800,1,11,918.98,5,4,5,545,Champions
1801,1,18,1598.3400000000001,5,4,5,545,Champions
1802,1,9,854.0,5,3,5,535,Loyal Customers
1803,1,6,610.88,5,3,4,534,Loyal Customers
1804,1,13,1517.7800000000002,5,4,5,545,Champions
1805,1,14,1594.77,5,4,5,545,Champions
1806,1,9,547.11,5,3,4,534,Loyal Customers
1807,1,16,1361.45,5,4,5,545,Champions
1808,1,6,1041.18,5,3,5,535,Loyal Customers
1809,1,9,929.39,5,3,5,535,Loyal Customers
1810,1,12,1338.03,5,4,5,545,Champions
1811,1,12,1095.83,5,4,5,545,Champions
1812,1,8,550.13,5,3,4,534,Loyal Customers
1813,1,9,813.37,5,3,5,535,Loyal Customers
1814,76,11,1655.5700000000002,4,4,5,445,Champions
1815,1,16,1566.94,5,4,5,545,Champions
1816,1,10,1090.06,5,4,5,545,Champions
1817,1,15,1715.26,5,4,5,545,Champions
1818,12,16,1458.78,5,4,5,545,Champions
1819,1,10,1102.51,5,4,5,545,Champions
1820,1,14,1004.95,5,4,5,545,Champions
1821,1,11,809.13,5,4,5,545,Champions
1822,418,10,1182.19,3,4,5,345,Loyal Customers
1823,1,12,1131.55,5,4,5,545,Champions
1824,1,15,1573.18,5,4,5,545,Champions
1825,1,12,1084.03,5,4,5,545,Champions
1826,1,14,1497.72,5,4,5,545,Champions
1827,1,17,1834.46,5,4,5,545,Champions
1828,1,5,445.69,5,3,4,534,Loyal Customers
1829,1,12,1260.57,5,4,5,545,Champions
1830,1,8,487.07,5,3,4,534,Loyal Customers
1831,1,15,1475.24,5,4,5,545,Champions
1832,1,12,1155.93,5,4,5,545,Champions
1833,1,11,1174.28,5,4,5,545,Champions
1834,103,8,852.36,4,3,5,435,Loyal Customers
1835,1,8,748.5,5,3,4,534,Loyal Customers
1836,1,12,1223.24,5,4,5,545,Champions
1837,1,13,1600.62,5,4,5,545,Champions
1838,1,11,1392.46,5,4,5,545,Champions
1839,1,11,734.3,5,4,4,544,Champions
1840,1,9,930.97,5,3,5,535,Loyal Customers
1841,1,12,1558.47,5,4,5,545,Champions
1842,1,8,908.53,5,3,5,535,Loyal Customers
1843,1,16,1614.74,5,4,5,545,Champions
1844,234,7,927.76,4,3,5,435,Loyal Customers
1845,1,12,984.14,5,4,5,545,Champions
1846,1,13,1565.36,5,4,5,545,Champions
1847,1,16,2065.15,5,4,5,545,Champions
1848,722,7,620.86,2,3,4,234,At Risk
1849,113,8,715.4399999999999,4,3,4,434,Loyal Customers
1850,171,7,646.9499999999999,4,3,4,434,Loyal Customers
1851,1,11,956.1999999999999,5,4,5,545,Champions
1852,1,20,1970.25,5,4,5,545,Champions
1853,1,13,1200.5,5,4,5,545,Champions
1854,1,13,867.0799999999999,5,4,5,545,Champions
1855,1,15,1523.6399999999999,5,4,5,545,Champions
1856,1,10,1010.9200000000001,5,4,5,545,Champions
1857,99,8,675.46,4,3,4,434,Loyal Customers
1858,1,16,1614.96,5,4,5,545,Champions
1859,1,9,657.3,5,3,4,534,Loyal Customers
1860,1,11,1293.98,5,4,5,545,Champions
1861,1,9,930.24,5,3,5,535,Loyal Customers
1862,1,15,1531.5,5,4,5,545,Champions
1863,1,6,532.0699999999999,5,3,4,534,Loyal Customers
1864,1,7,496.92,5,3,4,534,Loyal Customers
1865,1,10,718.02,5,4,4,544,Champions
1866,1,15,1182.62,5,4,5,545,Champions
1867,1,6,786.19,5,3,4,534,Loyal Customers
1868,108,6,621.87,4,3,4,434,Loyal Customers
1869,1,12,1717.19,5,4,5,545,Champions
1870,1,10,1140.81,5,4,5,545,Champions
1871,1,11,1004.43,5,4,5,545,Champions
1872,1,13,875.59,5,4,5,545,Champions
1873,1,8,719.47,5,3,4,534,Loyal Customers
1874,40,9,1004.18,5,3,5,535,Loyal Customers
1875,1,9,850.37,5,3,5,535,Loyal Customers
1876,1,8,674.73,5,3,4,534,Loyal Customers
1877,1,12,963.26,5,4,5,545,Champions
1878,1,11,1167.04,5,4,5,545,Champions
1879,73,10,1354.36,4,4,5,445,Champions
1880,151,9,653.78,4,3,4,434,Loyal Customers
1881,1,6,888.47,5,3,5,535,Loyal Customers
1882,1,11,751.98,5,4,4,544,Champions
1883,176,12,1057.93,4,4,5,445,Champions
1884,20,11,943.51,5,4,5,545,Champions
1885,1,14,1207.5,5,4,5,545,Champions
1886,1,9,929.9300000000001,5,3,5,535,Loyal Customers
1887,1,10,1069.75,5,4,5,545,Champions
1888,1,10,1004.99,5,4,5,545,Champions
1889,1,12,1464.61,5,4,5,545,Champions
1890,1,6,713.23,5,3,4,534,Loyal Customers
1891,1,12,1177.48,5,4,5,545,Champions
1892,1,10,804.3199999999999,5,4,5,545,Champions
1893,1,15,1547.01,5,4,5,545,Champions
1894,480,2,210.41000000000003,3,1,3,313,Regular
1895,128,10,889.48,4,4,5,445,Champions
1896,1,18,1784.55,5,4,5,545,Champions
1897,1,13,1338.25,5,4,5,545,Champions
1898,122,11,1099.96,4,4,5,445,Champions
1899,1,11,1224.33,5,4,5,545,Champions
1900,1,4,449.89,5,3,4,534,Loyal Customers
1901,1,8,637.5899999999999,5,3,4,534,Loyal Customers
1902,88,14,1713.73,4,4,5,445,Champions
1903,1,15,1692.6599999999999,5,4,5,545,Champions
1904,1,10,1283.05,5,4,5,545,Champions
1905,319,8,705.0699999999999,4,3,4,434,Loyal Customers
1906,1,10,958.6,5,4,5,545,Champions
1907,103,14,1936.77,4,4,5,445,Champions
1908,138,4,147.51,4,3,2,432,Potential Loyalists
1909,1,17,1346.84,5,4,5,545,Champions
1910,1,18,1833.88,5,4,5,545,Champions
1911,1,10,915.68,5,4,5,545,Champions
1912,1,12,983.3499999999999,5,4,5,545,Champions
1913,1,18,1500.51,5,4,5,545,Champions
1914,1,6,489.54999999999995,5,3,4,534,Loyal Customers
1915,1,11,739.75,5,4,4,544,Champions
1916,1,11,974.93,5,4,5,545,Champions
1917,34,11,1381.78,5,4,5,545,Champions
1918,1,16,1640.37,5,4,5,545,Champions
1919,252,5,283.96000000000004,4,3,4,434,Loyal Customers
1920,1,14,1518.58,5,4,5,545,Champions
1921,1,14,791.62,5,4,4,544,Champions
1922,1,14,1248.18,5,4,5,545,Champions
1923,1,9,832.93,5,3,5,535,Loyal Customers
1924,1,18,1823.95,5,4,5,545,Champions
1925,52,9,845.35,5,3,5,535,Loyal Customers
1926,1,12,1531.78,5,4,5,545,Champions
1927,1,16,1630.76,5,4,5,545,Champions
1928,1,14,1172.6299999999999,5,4,5,545,Champions
1929,1,11,1139.6,5,4,5,545,Champions
1930,1,10,602.19,5,4,4,544,Champions
1931,1,17,1465.79,5,4,5,545,Champions
1932,1,11,1040.68,5,4,5,545,Champions
1933,73,11,859.41,4,4,5,445,Champions
1934,1,12,1502.48,5,4,5,545,Champions
1935,1,11,917.54,5,4,5,545,Champions
1936,1,12,836.48,5,4,5,545,Champions
1937,1,7,924.1500000000001,5,3,5,535,Loyal Customers
1938,68,6,659.71,4,3,4,434,Loyal Customers
1939,1,15,1841.29,5,4,5,545,Champions
1940,4,9,628.18,5,3,4,534,Loyal Customers
1941,1,14,1319.68,5,4,5,545,Champions
1942,1,16,1489.68,5,4,5,545,Champions
1943,1,9,842.18,5,3,5,535,Loyal Customers
1944,1,10,923.12,5,4,5,545,Champions
1945,1,13,1547.97,5,4,5,545,Champions
1946,1,15,1474.78,5,4,5,545,Champions
1947,1,13,1246.75,5,4,5,545,Champions
1948,1,15,1437.01,5,4,5,545,Champions
1949,1,8,732.25,5,3,4,534,Loyal Customers
1950,189,9,992.1099999999999,4,3,5,435,Loyal Customers
1951,1,14,1011.04,5,4,5,545,Champions
1952,1,17,2038.31,5,4,5,545,Champions
1953,1,13,1415.58,5,4,5,545,Champions
1954,1,14,1428.6599999999999,5,4,5,545,Champions
1955,1,11,1231.03,5,4,5,545,Champions
1956,1,20,2401.82,5,4,5,545,Champions
1957,1,13,1149.52,5,4,5,545,Champions
1958,1,9,927.83,5,3,5,535,Loyal Customers
1959,3,12,1409.49,5,4,5,545,Champions
1960,1,14,1374.45,5,4,5,545,Champions
1961,83,11,974.44,4,4,5,445,Champions
1962,1,11,1386.24,5,4,5,545,Champions
1963,1,12,966.5,5,4,5,545,Champions
1964,1,10,796.12,5,4,4,544,Champions
1965,1,17,1811.6299999999999,5,4,5,545,Champions
1966,1,10,1096.57,5,4,5,545,Champions
1967,1,6,653.01,5,3,4,534,Loyal Customers
1968,1,11,1016.71,5,4,5,545,Champions
1969,54,11,970.83,5,4,5,545,Champions
1970,39,10,1126.17,5,4,5,545,Champions
1971,1,7,833.96,5,3,5,535,Loyal Customers
1972,1,10,911.89,5,4,5,545,Champions
1973,1,10,908.48,5,4,5,545,Champions
1974,1,13,1558.57,5,4,5,545,Champions
1975,1,16,1136.22,5,4,5,545,Champions
1976,1,14,1060.62,5,4,5,545,Champions
1977,1,19,2116.02,5,4,5,545,Champions
1978,1,12,1461.55,5,4,5,545,Champions
1979,1,10,994.71,5,4,5,545,Champions
1980,1,13,1934.9,5,4,5,545,Champions
1981,1,15,1370.68,5,4,5,545,Champions
1982,1,8,606.97,5,3,4,534,Loyal Customers
1983,1,10,671.25,5,4,4,544,Champions
1984,114,18,2288.4700000000003,4,4,5,445,Champions
1985,17,5,474.29,5,3,4,534,Loyal Customers
1986,1,11,1185.3,5,4,5,545,Champions
1987,1,9,860.36,5,3,5,535,Loyal Customers
1988,1,13,1218.3899999999999,5,4,5,545,Champions
1989,1,14,1865.22,5,4,5,545,Champions
1990,1,11,993.3900000000001,5,4,5,545,Champions
1991,1,7,897.89,5,3,5,535,Loyal Customers
1992,1,17,2377.4,5,4,5,545,Champions
1993,197,4,333.21,4,3,4,434,Loyal Customers
1994,1,8,555.02,5,3,4,534,Loyal Customers
1995,1,16,1792.4,5,4,5,545,Champions
1996,1,3,236.71,5,2,3,523,Potential Loyalists
1997,1,5,595.11,5,3,4,534,Loyal Customers
1998,1,16,1477.25,5,4,5,545,Champions
1999,93,9,1047.25,4,3,5,435,Loyal Customers
2000,1,12,1537.63,5,4,5,545,Champions
2001,1,14,1516.68,5,4,5,545,Champions
2002,235,14,1776.75,4,4,5,445,Champions
2003,1,10,1101.8400000000001,5,4,5,545,Champions
2004,1,8,1044.49,5,3,5,535,Loyal Customers
2005,1,16,1156.17,5,4,5,545,Champions
2006,1,9,795.49,5,3,4,534,Loyal Customers
2007,1,8,817.23,5,3,5,535,Loyal Customers
2008,1,10,720.34,5,4,4,544,Champions
2009,34,5,615.14,5,3,4,534,Loyal Customers
2010,1,11,1038.1299999999999,5,4,5,545,Champions
2011,1,14,1755.93,5,4,5,545,Champions
2012,16,9,757.0,5,3,4,534,Loyal Customers
2013,201,10,748.3199999999999,4,4,4,444,Champions
2014,1,13,1059.09,5,4,5,545,Champions
2015,125,13,1478.23,4,4,5,445,Champions
2016,1,15,1593.77,5,4,5,545,Champions
2017,1,10,887.91,5,4,5,545,Champions
2018,1,17,1884.99,5,4,5,545,Champions
2019,1,9,840.72,5,3,5,535,Loyal Customers
2020,1,10,726.69,5,4,4,544,Champions
2021,207,8,715.6899999999999,4,3,4,434,Loyal Customers
2022,1,14,1243.79,5,4,5,545,Champions
2023,1,11,1009.2299999999999,5,4,5,545,Champions
2024,1,15,1116.24,5,4,5,545,Champions
2025,1,13,1199.12,5,4,5,545,Champions
2026,1,11,1417.6100000000001,5,4,5,545,Champions
2027,1,15,1423.07,5,4,5,545,Champions
2028,1,12,783.71,5,4,4,544,Champions
2029,31,12,1491.98,5,4,5,545,Champions
2030,1,10,788.28,5,4,4,544,Champions
2031,1,16,1710.03,5,4,5,545,Champions
2032,1,16,1752.46,5,4,5,545,Champions
2033,1,13,1147.0,5,4,5,545,Champions
2034,1,13,1119.18,5,4,5,545,Champions
2035,197,8,626.49,4,3,4,434,Loyal Customers
2036,1,15,1712.88,5,4,5,545,Champions
2037,1,8,939.0899999999999,5,3,5,535,Loyal Customers
2038,75,11,1165.29,4,4,5,445,Champions
2039,94,10,650.03,4,4,4,444,Champions
2040,1,8,539.08,5,3,4,534,Loyal Customers
2041,119,9,1154.2,4,3,5,435,Loyal Customers
2042,27,11,1222.3799999999999,5,4,5,545,Champions
2043,1,14,1127.32,5,4,5,545,Champions
2044,1,20,2109.25,5,4,5,545,Champions
2045,1,7,547.19,5,3,4,534,Loyal Customers
2046,362,5,472.62,4,3,4,434,Loyal Customers
2047,1,16,1619.18,5,4,5,545,Champions
2048,109,8,1098.34,4,3,5,435,Loyal Customers
2049,1,9,1154.58,5,3,5,535,Loyal Customers
2050,1,19,1405.47,5,4,5,545,Champions
2051,1,14,1570.44,5,4,5,545,Champions
2052,1,20,2460.81,5,4,5,545,Champions
2053,208,12,1434.44,4,4,5,445,Champions
2054,1,11,1550.55,5,4,5,545,Champions
2055,1,5,226.01999999999998,5,3,3,533,Loyal Customers
2056,160,11,726.1899999999999,4,4,4,444,Champions
2057,1,11,759.42,5,4,4,544,Champions
2058,1,14,1309.78,5,4,5,545,Champions
2059,1,12,1099.8799999999999,5,4,5,545,Champions
2060,134,8,769.6800000000001,4,3,4,434,Loyal Customers
2061,1,17,1889.92,5,4,5,545,Champions
2062,1,10,804.64,5,4,5,545,Champions
2063,142,9,839.1,4,3,5,435,Loyal Customers
2064,180,10,1304.13,4,4,5,445,Champions
2065,1,13,1661.8600000000001,5,4,5,545,Champions
2066,1,17,1689.22,5,4,5,545,Champions
2067,1,13,1371.75,5,4,5,545,Champions
2068,1,12,786.86,5,4,4,544,Champions
2069,377,8,1034.03,4,3,5,435,Loyal Customers
2070,1,14,1274.93,5,4,5,545,Champions
2071,1,12,1387.01,5,4,5,545,Champions
2072,1,10,1183.8899999999999,5,4,5,545,Champions
2073,1,14,1031.11,5,4,5,545,Champions
2074,1,14,2068.21,5,4,5,545,Champions
2075,159,10,740.93,4,4,4,444,Champions
2076,157,9,634.54,4,3,4,434,Loyal Customers
2077,1,15,1585.0,5,4,5,545,Champions
2078,1,12,990.32,5,4,5,545,Champions
2079,370,5,402.28,4,3,4,434,Loyal Customers
2080,1,15,1183.44,5,4,5,545,Champions
2081,1,6,459.26,5,3,4,534,Loyal Customers
2082,1,11,1158.94,5,4,5,545,Champions
2083,1,14,1521.76,5,4,5,545,Champions
2084,1,15,1282.98,5,4,5,545,Champions
2085,1,11,1096.23,5,4,5,545,Champions
2086,20,14,1595.65,5,4,5,545,Champions
2087,1,5,377.12,5,3,4,534,Loyal Customers
2088,1,14,1026.78,5,4,5,545,Champions
2089,1,8,706.28,5,3,4,534,Loyal Customers
2090,1,11,938.18,5,4,5,545,Champions
2091,1,15,1277.1100000000001,5,4,5,545,Champions
2092,81,12,1321.93,4,4,5,445,Champions
2093,1,15,1625.43,5,4,5,545,Champions
2094,1,19,1909.05,5,4,5,545,Champions
2095,310,10,621.52,4,4,4,444,Champions
2096,1,14,1744.1000000000001,5,4,5,545,Champions
2097,1,12,1426.13,5,4,5,545,Champions
2098,1,11,1204.74,5,4,5,545,Champions
2099,3,9,745.86,5,3,4,534,Loyal Customers
2100,1,12,1114.04,5,4,5,545,Champions
2101,1,9,1130.27,5,3,5,535,Loyal Customers
2102,1,18,1973.54,5,4,5,545,Champions
2103,1,12,1002.56,5,4,5,545,Champions
2104,118,10,1068.83,4,4,5,445,Champions
2105,1,11,924.16,5,4,5,545,Champions
2106,1,11,992.89,5,4,5,545,Champions
2107,1,12,1395.51,5,4,5,545,Champions
2108,1,9,966.48,5,3,5,535,Loyal Customers
2109,1,14,1426.54,5,4,5,545,Champions
2110,1,13,741.07,5,4,4,544,Champions
2111,1,14,1072.03,5,4,5,545,Champions
2112,152,10,1094.1100000000001,4,4,5,445,Champions
2113,1,13,1867.57,5,4,5,545,Champions
2114,1,16,1386.52,5,4,5,545,Champions
2115,1,17,1723.29,5,4,5,545,Champions
2116,1,11,1039.33,5,4,5,545,Champions
2117,1,13,1192.63,5,4,5,545,Champions
2118,231,10,945.94,4,4,5,445,Champions
2119,1,10,1192.7,5,4,5,545,Champions
2120,248,13,1607.41,4,4,5,445,Champions
2121,190,10,1000.9399999999999,4,4,5,445,Champions
2122,1,9,511.62,5,3,4,534,Loyal Customers
2123,1,17,2405.63,5,4,5,545,Champions
2124,1,10,839.71,5,4,5,545,Champions
2125,1,12,1392.26,5,4,5,545,Champions
2126,1,10,1215.8999999999999,5,4,5,545,Champions
2127,1,14,1533.14,5,4,5,545,Champions
2128,1,13,1063.48,5,4,5,545,Champions
2129,1,11,913.77,5,4,5,545,Champions
2130,1,14,1205.5,5,4,5,545,Champions
2131,1,6,480.54999999999995,5,3,4,534,Loyal Customers
2132,1,14,1300.95,5,4,5,545,Champions
2133,115,8,686.61,4,3,4,434,Loyal Customers
2134,1,9,1014.87,5,3,5,535,Loyal Customers
2135,1,13,1184.24,5,4,5,545,Champions
2136,1,10,1050.84,5,4,5,545,Champions
2137,342,14,1128.3999999999999,4,4,5,445,Champions
2138,45,15,1323.46,5,4,5,545,Champions
2139,1,9,1085.8200000000002,5,3,5,535,Loyal Customers
2140,1,10,1037.07,5,4,5,545,Champions
2141,1,12,1273.56,5,4,5,545,Champions
2142,336,11,836.07,4,4,5,445,Champions
2143,1,8,773.6,5,3,4,534,Loyal Customers
2144,1,9,959.57,5,3,5,535,Loyal Customers
2145,1,19,2272.19,5,4,5,545,Champions
2146,1,10,813.27,5,4,5,545,Champions
2147,1,9,929.39,5,3,5,535,Loyal Customers
2148,1,17,1811.52,5,4,5,545,Champions
2149,410,5,387.57000000000005,3,3,4,334,Loyal Customers
2150,1,13,1294.95,5,4,5,545,Champions
2151,1,15,1180.8600000000001,5,4,5,545,Champions
2152,1,13,1689.46,5,4,5,545,Champions
2153,1,12,1473.97,5,4,5,545,Champions
2154,1,8,1144.99,5,3,5,535,Loyal Customers
2155,236,11,1424.55,4,4,5,445,Champions
2156,1,9,993.7,5,3,5,535,Loyal Customers
2157,1,14,1680.49,5,4,5,545,Champions
2158,1,6,291.46,5,3,4,534,Loyal Customers
2159,1,12,1477.18,5,4,5,545,Champions
2160,303,10,630.92,4,4,4,444,Champions
2161,288,13,885.9,4,4,5,445,Champions
2162,45,15,1399.21,5,4,5,545,Champions
2163,1,13,1284.56,5,4,5,545,Champions
2164,1,12,1317.44,5,4,5,545,Champions
2165,1,10,886.53,5,4,5,545,Champions
2166,1,11,1171.22,5,4,5,545,Champions
2167,1,12,1340.21,5,4,5,545,Champions
2168,61,7,737.16,5,3,4,534,Loyal Customers
2169,1,8,679.12,5,3,4,534,Loyal Customers
2170,1,10,1329.72,5,4,5,545,Champions
2171,1,12,1651.6,5,4,5,545,Champions
2172,1,10,844.96,5,4,5,545,Champions
2173,260,9,985.99,4,3,5,435,Loyal Customers
2174,1,12,1323.95,5,4,5,545,Champions
2175,269,5,466.69,4,3,4,434,Loyal Customers
2176,1,4,247.93,5,3,3,533,Loyal Customers
2177,1,9,866.6700000000001,5,3,5,535,Loyal Customers
2178,1,12,779.8,5,4,4,544,Champions
2179,1,11,856.53,5,4,5,545,Champions
2180,1,14,1532.95,5,4,5,545,Champions
2181,1,14,1696.04,5,4,5,545,Champions
2182,255,13,1443.01,4,4,5,445,Champions
2183,1,10,1180.47,5,4,5,545,Champions
2184,1,6,620.08,5,3,4,534,Loyal Customers
2185,1,11,902.87,5,4,5,545,Champions
2186,75,11,977.06,4,4,5,445,Champions
2187,36,8,799.86,5,3,5,535,Loyal Customers
2188,1,14,1590.29,5,4,5,545,Champions
2189,1,10,1203.1399999999999,5,4,5,545,Champions
2190,1,12,1101.06,5,4,5,545,Champions
2191,1,9,586.87,5,3,4,534,Loyal Customers
2192,1,11,1115.19,5,4,5,545,Champions
2193,1,10,864.79,5,4,5,545,Champions
2194,1,16,1467.36,5,4,5,545,Champions
2195,1,12,1587.07,5,4,5,545,Champions
2196,1,12,1246.78,5,4,5,545,Champions
2197,1,15,1593.28,5,4,5,545,Champions
2198,1,8,882.92,5,3,5,535,Loyal Customers
2199,1,12,938.62,5,4,5,545,Champions
2200,1,12,1187.48,5,4,5,545,Champions
2201,1,15,1497.75,5,4,5,545,Champions
2202,1,17,1514.6399999999999,5,4,5,545,Champions
2203,1,18,1395.08,5,4,5,545,Champions
2204,1,8,555.5500000000001,5,3,4,534,Loyal Customers
2205,170,11,1318.34,4,4,5,445,Champions
2206,1,10,780.45,5,4,4,544,Champions
2207,1,12,1352.55,5,4,5,545,Champions
2208,1,13,1546.6999999999998,5,4,5,545,Champions
2209,1,10,945.99,5,4,5,545,Champions
2210,1,17,1662.59,5,4,5,545,Champions
2211,1,9,1084.15,5,3,5,535,Loyal Customers
2212,1,4,638.72,5,3,4,534,Loyal Customers
2213,1,8,869.48,5,3,5,535,Loyal Customers
2214,109,6,500.39,4,3,4,434,Loyal Customers
2215,38,11,1030.29,5,4,5,545,Champions
2216,1,9,872.1800000000001,5,3,5,535,Loyal Customers
2217,1,8,896.4300000000001,5,3,5,535,Loyal Customers
2218,1,14,1298.35,5,4,5,545,Champions
2219,1,13,1764.96,5,4,5,545,Champions
2220,1,13,1041.78,5,4,5,545,Champions
2221,1,11,1220.78,5,4,5,545,Champions
2222,1,17,1633.35,5,4,5,545,Champions
2223,1,18,2190.39,5,4,5,545,Champions
2224,1,12,1084.24,5,4,5,545,Champions
2225,1,18,1753.6200000000001,5,4,5,545,Champions
2226,537,10,1150.6,3,4,5,345,Loyal Customers
2227,1,6,474.67,5,3,4,534,Loyal Customers
2228,1,16,1116.82,5,4,5,545,Champions
2229,1,15,2122.55,5,4,5,545,Champions
2230,1,13,1535.37,5,4,5,545,Champions
2231,1,18,1962.57,5,4,5,545,Champions
2232,1,7,696.9200000000001,5,3,4,534,Loyal Customers
2233,1,14,1347.98,5,4,5,545,Champions
2234,1,10,1146.84,5,4,5,545,Champions
2235,62,6,504.10999999999996,5,3,4,534,Loyal Customers
2236,1,12,1145.02,5,4,5,545,Champions
2237,1,12,1342.08,5,4,5,545,Champions
2238,1,16,1578.2,5,4,5,545,Champions
2239,190,11,883.9300000000001,4,4,5,445,Champions
2240,1,19,1607.14,5,4,5,545,Champions
2241,1,14,1082.35,5,4,5,545,Champions
2242,86,8,588.6999999999999,4,3,4,434,Loyal Customers
2243,1,12,878.29,5,4,5,545,Champions
2244,1,8,552.19,5,3,4,534,Loyal Customers
2245,1,8,1139.02,5,3,5,535,Loyal Customers
2246,1,12,1460.18,5,4,5,545,Champions
2247,1,10,797.73,5,4,5,545,Champions
2248,1,9,739.28,5,3,4,534,Loyal Customers
2249,359,11,760.1,4,4,4,444,Champions
2250,1,17,1443.17,5,4,5,545,Champions
2251,1,17,1358.5900000000001,5,4,5,545,Champions
2252,1,11,847.65,5,4,5,545,Champions
2253,1,14,1173.8,5,4,5,545,Champions
2254,1,11,960.83,5,4,5,545,Champions
2255,82,7,756.9100000000001,4,3,4,434,Loyal Customers
2256,1,11,1368.18,5,4,5,545,Champions
2257,1,11,1035.25,5,4,5,545,Champions
2258,451,8,979.48,3,3,5,335,Loyal Customers
2259,1,10,669.91,5,4,4,544,Champions
2260,89,10,810.4399999999999,4,4,5,445,Champions
2261,1,13,1141.22,5,4,5,545,Champions
2262,1,17,1685.15,5,4,5,545,Champions
